date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-04-20,regular,Albuquerque Isotopes,El Paso Chihuahuas,5,6,,,
2025-04-20,regular,Reno Aces,Round Rock Express,8,9,1.76,,2.00
2025-04-20,regular,Sacramento River Cats,Salt Lake Bees,2,5,1.60,,2.28
2025-04-20,regular,Las Vegas Aviators,Sugar Land,4,8,1.59,,2.29
2025-04-20,regular,Oklahoma City Dodgers,Tacoma Rainiers,8,4,1.50,,2.60
2025-04-20,regular,Las Vegas Aviators,Sugar Land,9,3,1.56,,2.36
2025-04-20,regular,Sacramento River Cats,Salt Lake Bees,5,0,1.79,,1.96
2025-04-20,regular,Reno Aces,Round Rock Express,4,8,1.76,,1.98
2025-04-19,regular,Las Vegas Aviators,Sugar Land,5,3,1.67,,2.15
2025-04-19,regular,Sacramento River Cats,Salt Lake Bees,11,8,1.76,,2.00
2025-04-19,regular,Reno Aces,Round Rock Express,11,3,1.82,,1.93
2025-04-19,regular,Albuquerque Isotopes,El Paso Chihuahuas,6,13,1.83,,1.92
2025-04-19,regular,Oklahoma City Dodgers,Tacoma Rainiers,4,3,1.77,,1.99
2025-04-18,regular,Sacramento River Cats,Salt Lake Bees,1,5,1.80,,1.96
2025-04-18,regular,Las Vegas Aviators,Sugar Land,6,7,1.70,,2.09
2025-04-18,regular,Reno Aces,Round Rock Express,2,7,1.79,,1.97
2025-04-18,regular,Oklahoma City Dodgers,Tacoma Rainiers,4,5,1.74,,2.03
2025-04-17,regular,Albuquerque Isotopes,El Paso Chihuahuas,11,8,1.84,,1.91
2025-04-17,regular,Sacramento River Cats,Salt Lake Bees,1,4,1.57,,2.33
2025-04-17,regular,Las Vegas Aviators,Sugar Land,12,4,1.54,,2.41
2025-04-17,regular,Albuquerque Isotopes,El Paso Chihuahuas,6,9,1.64,,2.21
2025-04-16,regular,Reno Aces,Round Rock Express,7,8,1.67,,2.16
2025-04-16,regular,Oklahoma City Dodgers,Tacoma Rainiers,3,1,1.58,,2.32
2025-04-16,regular,Sacramento River Cats,Salt Lake Bees,8,6,1.63,,2.22
2025-04-16,regular,Reno Aces,Round Rock Express,5,4,1.70,,2.10
2025-04-16,regular,Albuquerque Isotopes,El Paso Chihuahuas,7,2,1.79,,1.97
2025-04-16,regular,Oklahoma City Dodgers,Tacoma Rainiers,2,5,1.51,,2.46
2025-04-15,regular,Las Vegas Aviators,Sugar Land,6,5,1.54,,2.41
2025-04-13,regular,Tacoma Rainiers,Sacramento River Cats,6,2,1.92,,1.80
2025-04-13,regular,Sugar Land,Albuquerque Isotopes,7,0,1.78,,1.95
2025-04-13,regular,El Paso Chihuahuas,Las Vegas Aviators,6,13,1.97,,1.76
2025-04-13,regular,Round Rock Express,Oklahoma City Dodgers,6,3,2.09,,1.69
2025-04-13,regular,Salt Lake Bees,Reno Aces,1,6,1.70,,2.01
2025-04-13,regular,Tacoma Rainiers,Sacramento River Cats,10,9,2.01,,1.73
2025-04-13,regular,El Paso Chihuahuas,Las Vegas Aviators,2,11,2.22,,1.62
2025-04-13,regular,Round Rock Express,Oklahoma City Dodgers,0,15,2.35,,1.55
2025-04-13,regular,Sugar Land,Albuquerque Isotopes,6,2,1.85,,1.83
2025-04-12,regular,Salt Lake Bees,Reno Aces,7,20,1.75,,1.98
2025-04-12,regular,Tacoma Rainiers,Sacramento River Cats,1,3,2.05,,1.70
2025-04-12,regular,El Paso Chihuahuas,Las Vegas Aviators,7,3,2.12,,1.67
2025-04-12,regular,Salt Lake Bees,Reno Aces,5,2,1.87,,1.85
2025-04-12,regular,Round Rock Express,Oklahoma City Dodgers,2,1,2.26,,1.59
2025-04-12,regular,Sugar Land,Albuquerque Isotopes,4,8,1.86,,1.86
2025-04-11,regular,Tacoma Rainiers,Sacramento River Cats,7,17,1.87,,1.85
2025-04-11,regular,El Paso Chihuahuas,Las Vegas Aviators,7,6,2.33,,1.56
2025-04-11,regular,Salt Lake Bees,Reno Aces,6,3,1.94,,1.80
2025-04-11,regular,Sugar Land,Albuquerque Isotopes,2,7,1.64,,2.11
2025-04-11,regular,Round Rock Express,Oklahoma City Dodgers,8,9,2.07,,1.69
2025-04-10,regular,Tacoma Rainiers,Sacramento River Cats,1,3,1.84,,1.85
2025-04-10,regular,Salt Lake Bees,Reno Aces,2,6,1.95,,1.74
2025-04-10,regular,Sugar Land,Albuquerque Isotopes,3,2,1.83,,1.85
2025-04-10,regular,Round Rock Express,Oklahoma City Dodgers,5,7,1.84,,1.84
2025-04-09,regular,El Paso Chihuahuas,Las Vegas Aviators,4,6,2.07,,1.69
2025-04-09,regular,Tacoma Rainiers,Sacramento River Cats,1,6,1.75,,1.99
2025-04-09,regular,El Paso Chihuahuas,Las Vegas Aviators,7,11,2.04,,1.71
2025-04-09,regular,Salt Lake Bees,Reno Aces,13,10,1.89,,1.79
2025-04-09,regular,Sugar Land,Albuquerque Isotopes,6,5,1.88,,1.81
2025-04-08,regular,Round Rock Express,Oklahoma City Dodgers,3,16,1.93,,1.80
2025-04-06,regular,Reno Aces,Tacoma Rainiers,13,8,2.37,,1.56
2025-04-06,regular,Albuquerque Isotopes,Salt Lake Bees,8,9,1.85,,1.87
2025-04-06,regular,Oklahoma City Dodgers,El Paso Chihuahuas,4,6,1.51,,2.46
2025-04-06,regular,Las Vegas Aviators,Sacramento River Cats,11,4,2.12,,1.68
2025-04-06,regular,Las Vegas Aviators,Sacramento River Cats,0,2,1.79,,1.94
2025-04-06,regular,Oklahoma City Dodgers,El Paso Chihuahuas,8,12,1.79,,1.89
2025-04-06,regular,Reno Aces,Tacoma Rainiers,6,1,1.81,,1.87
2025-04-05,regular,Las Vegas Aviators,Sacramento River Cats,6,4,1.69,,2.09
2025-04-05,regular,Reno Aces,Tacoma Rainiers,6,7,1.88,,1.84
2025-04-05,regular,Albuquerque Isotopes,Salt Lake Bees,5,4,2.02,,1.69
2025-04-05,regular,Oklahoma City Dodgers,El Paso Chihuahuas,11,6,1.58,,2.28
2025-04-04,regular,Las Vegas Aviators,Sacramento River Cats,2,4,1.88,,1.84
