date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-15,regular,Zverev A.,Fritz T.,0,2,1.64,,2.26
2025-06-14,regular,Zverev A.,Shelton B.,2,0,1.56,,2.44
2025-06-14,regular,Auger-Aliassime F.,Fritz T.,0,2,2.50,,1.54
2025-06-13,regular,Shelton B.,Lehecka J.,2,0,1.89,,1.92
2025-06-13,regular,Zverev A.,Nakashima B.,2,0,1.28,,3.67
2025-06-13,regular,Fucsovics M.,Fritz T.,0,2,3.04,,1.39
2025-06-13,regular,Engel J.,Auger-Aliassime F.,0,2,4.24,,1.22
2025-06-12,regular,Tien L.,Nakashima B.,0,2,3.26,,1.34
2025-06-12,regular,Zverev A.,Moutet C.,2,0,1.07,,8.35
2025-06-12,regular,Mpetshi Perricard G.,Auger-Aliassime F.,0,2,2.22,,1.64
2025-06-12,regular,Michelsen A.,Engel J.,0,2,1.13,,5.80
2025-06-11,regular,Struff J-L.,Lehecka J.,0,2,2.63,,1.48
2025-06-11,regular,Halys Q.,Fritz T.,0,2,3.08,,1.37
2025-06-11,regular,Shelton B.,Herbert P.,2,0,1.32,,3.39
2025-06-11,regular,Rinderknech A.,Fucsovics M.,0,2,2.46,,1.55
2025-06-10,regular,Michelsen A.,Monfils G.,2,1,1.79,,2.01
2025-06-10,regular,Fognini F.,Moutet C.,1,2,3.41,,1.32
2025-06-10,regular,Tien L.,Nishioka Y.,,,1.45,,2.73
2025-06-10,regular,Engel J.,Duckworth J.,2,1,3.74,,1.27
2025-06-10,regular,Halys Q.,Sonego L.,2,1,1.63,,2.25
2025-06-10,regular,Dzumhur D.,Herbert P.,,,2.49,,1.53
2025-06-10,regular,Hanfmann Y.,Fucsovics M.,0,2,2.59,,1.49
2025-06-10,regular,Shapovalov D.,Rinderknech A.,1,2,1.44,,2.78
2025-06-09,regular,Safiullin R.,Mpetshi Perricard G.,1,2,2.54,,1.51
2025-06-09,regular,Arnaldi M.,Struff J-L.,0,2,1.81,,1.99
2025-06-09,regular,Fearnley J.,Nakashima B.,1,2,1.90,,1.89
2025-06-09,regular,Bonzi B.,Lehecka J.,0,2,2.91,,1.41
2025-06-08,regular,Fucsovics M.,Zhukayev B.,2,1,1.14,,4.98
2025-06-08,regular,Tu L.,Herbert P.,1,2,2.22,,1.63
2025-06-08,regular,Boyer T.,Hanfmann Y.,0,2,2.81,,1.42
2025-06-08,regular,Zhukayev B.,Huesler M.,2,1,2.96,,1.36
2025-06-08,regular,Duckworth J.,Basilashvili N.,2,1,1.62,,2.20
2025-06-07,regular,Boyer T.,Ajdukovic D.,2,1,1.75,,2.02
2025-06-07,regular,Fucsovics M.,Zahraj P.,2,1,1.09,,6.65
2025-06-07,regular,Wiskandt M.,Hanfmann Y.,0,2,6.95,,1.08
2025-06-07,regular,Grenier H.,Basilashvili N.,1,2,2.60,,1.46
2025-06-07,regular,Duckworth J.,Hassan B.,2,0,1.29,,3.47
2025-06-07,regular,Spizzirri E.,Tu L.,0,2,2.51,,1.49
2025-06-07,regular,Marterer M.,Herbert P.,0,2,2.13,,1.68
