date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-07-28,regular,Davidovich Fokina A.,De Minaur A.,1,2,2.77,,1.44
2025-07-27,regular,Davidovich Fokina A.,Shelton B.,2,0,3.43,,1.31
2025-07-27,regular,Moutet C.,De Minaur A.,0,2,5.15,,1.16
2025-07-26,regular,Fritz T.,Davidovich Fokina A.,1,2,1.27,,3.70
2025-07-26,regular,Shelton B.,Tiafoe F.,2,0,1.43,,2.82
2025-07-25,regular,De Minaur A.,Nakashima B.,2,0,1.46,,2.69
2025-07-25,regular,Medvedev D.,Moutet C.,1,2,1.23,,4.15
2025-07-25,regular,Fritz T.,Arnaldi M.,2,0,1.15,,5.39
2025-07-25,regular,Cobolli F.,Tiafoe F.,0,2,2.12,,1.71
2025-07-24,regular,Shelton B.,Diallo G.,2,0,1.51,,2.56
2025-07-24,regular,Davidovich Fokina A.,Tien L.,2,0,1.63,,2.25
2025-07-24,regular,De Minaur A.,Lehecka J.,2,1,1.53,,2.51
2025-07-24,regular,Evans D.,Moutet C.,0,2,2.78,,1.44
2025-07-24,regular,Medvedev D.,Wu Y.,2,0,1.25,,3.92
2025-07-24,regular,Nakashima B.,Norrie C.,2,0,1.73,,2.09
2025-07-24,regular,Kovacevic A.,Tiafoe F.,1,2,2.96,,1.39
2025-07-24,regular,Davidovich Fokina A.,Munar J.,2,0,1.74,,2.08
2025-07-24,regular,Cobolli F.,Nishioka Y.,2,0,1.37,,3.05
2025-07-24,regular,Tien L.,Rublev A.,2,0,2.74,,1.45
2025-07-23,regular,Fritz T.,Vukic A.,2,0,1.12,,6.22
2025-07-23,regular,De Minaur A.,Bu Y.,2,0,1.14,,5.55
2025-07-23,regular,Arnaldi M.,Sonego L.,2,0,2.02,,1.79
2025-07-23,regular,Medvedev D.,Opelka R.,2,1,1.30,,3.53
2025-07-23,regular,Svajda Z.,Lehecka J.,1,2,3.12,,1.36
2025-07-23,regular,Wu Y.,Popyrin A.,2,1,1.99,,1.81
2025-07-23,regular,Muller A.,Moutet C.,0,2,1.88,,1.90
2025-07-23,regular,Muller A.,Rune H.,,,3.14,,1.36
2025-07-23,regular,Michelsen A.,Evans D.,0,2,1.33,,3.28
2025-07-23,regular,Shelton B.,McDonald M.,2,0,1.23,,4.15
2025-07-22,regular,Marozsan F.,Diallo G.,0,2,2.34,,1.59
2025-07-22,regular,Munar J.,Giron M.,2,0,2.08,,1.74
2025-07-22,regular,Halys Q.,Kovacevic A.,1,2,1.97,,1.82
2025-07-22,regular,Norrie C.,Musetti L.,2,1,2.15,,1.69
2025-07-22,regular,Svajda Z.,Kecmanovic M.,2,1,2.62,,1.48
2025-07-22,regular,Monfils G.,Wu Y.,0,2,1.46,,2.67
2025-07-22,regular,Goffin D.,Bu Y.,0,2,2.51,,1.52
2025-07-22,regular,Nakashima B.,Quinn E.,2,0,1.40,,2.93
2025-07-22,regular,Mpetshi Perricard G.,Vukic A.,1,2,1.57,,2.42
2025-07-22,regular,Nishioka Y.,Brooksby J.,2,1,3.30,,1.33
2025-07-21,regular,Tien L.,Nava E.,2,0,1.62,,2.28
2025-07-21,regular,Opelka R.,Cassone M.,2,1,1.33,,3.28
2025-07-21,regular,Norrie C.,Harris B.,2,0,1.20,,4.51
2025-07-21,regular,McDonald M.,Smith C.,2,0,1.56,,2.39
2025-07-21,regular,Zhukayev B.,Muller A.,0,2,2.96,,1.39
2025-07-21,regular,Evans D.,Bergs Z.,2,1,2.31,,1.60
2025-07-21,regular,Arnaldi M.,Altmaier D.,2,1,1.66,,2.21
2025-07-21,regular,Bonzi B.,Marozsan F.,0,2,2.28,,1.62
2025-07-21,regular,Quinn E.,O'Connell C.,2,0,1.54,,2.44
2025-07-21,regular,Harris B.,Bouzige M.,2,0,1.12,,5.79
2025-07-20,regular,Moutet C.,Wu Y.,1,2,1.49,,2.55
