date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-07-20,regular,Darderi L.,De Jong J.,2,1,1.52,,2.54
2025-07-19,regular,Cerundolo F.,Darderi L.,1,2,1.59,,2.34
2025-07-19,regular,Ugo Carabelli C.,De Jong J.,0,2,2.04,,1.77
2025-07-18,regular,Cerundolo F.,Dzumhur D.,2,1,1.17,,5.00
2025-07-18,regular,Baez S.,Darderi L.,0,2,2.18,,1.67
2025-07-18,regular,Ugo Carabelli C.,Misolic F.,2,0,1.91,,1.88
2025-07-18,regular,De Jong J.,Griekspoor T.,2,1,2.28,,1.62
2025-07-17,regular,Gaston H.,Dzumhur D.,1,2,2.08,,1.74
2025-07-17,regular,Cerundolo F.,Navone M.,2,0,1.74,,2.08
2025-07-17,regular,Misolic F.,Borges N.,2,1,2.18,,1.65
2025-07-17,regular,Ugo Carabelli C.,Van De Zandschulp B.,2,1,1.96,,1.83
2025-07-16,regular,Baez S.,Budkov Kjaer N.,2,1,1.32,,3.40
2025-07-16,regular,Ymer E.,Darderi L.,0,2,3.75,,1.28
2025-07-16,regular,Pellegrino A.,Griekspoor T.,1,2,3.68,,1.29
2025-07-16,regular,Ymer M.,Van De Zandschulp B.,0,2,,,
2025-07-16,regular,Ugo Carabelli C.,Garin C.,2,0,,,
2025-07-16,regular,Barrios Vera T.,Navone M.,0,2,3.95,,1.25
2025-07-16,regular,Misolic F.,Moller E.,2,1,1.44,,2.73
2025-07-16,regular,Kopriva V.,De Jong J.,0,2,1.82,,1.98
2025-07-15,regular,Ymer E.,Boyer T.,2,1,1.66,,2.20
2025-07-15,regular,Monteiro T.,Budkov Kjaer N.,1,2,1.49,,2.62
2025-07-15,regular,Pellegrino A.,Faria J.,2,1,1.70,,2.13
2025-07-15,regular,Kopriva V.,Dellien H.,,,1.57,,2.37
2025-07-15,regular,Ofner S.,Dzumhur D.,0,2,1.55,,2.43
2025-07-15,regular,Gaston H.,Tseng C. H.,2,0,2.25,,1.64
2025-07-14,regular,Collignon R.,Darderi L.,1,2,3.05,,1.38
2025-07-14,regular,Rejchtman Vinciguerra W.,De Jong J.,0,2,21.50,,1.01
2025-07-14,regular,Pellegrino A.,Skatow T.,2,0,1.98,,1.78
2025-07-14,regular,Budkov Kjaer N.,Llamas Ruiz P.,2,1,2.65,,1.44
2025-07-14,regular,Gaubas V.,Monteiro T.,1,2,1.62,,2.20
2025-07-14,regular,Misolic F.,Wallin O.,2,0,1.05,,8.50
2025-07-13,regular,Pellegrino A.,Michalski D.,2,1,1.28,,3.50
2025-07-13,regular,Nagal S.,Skatow T.,0,2,1.98,,1.78
2025-07-13,regular,Gaubas V.,Hede L.,2,0,1.01,,13.50
2025-07-13,regular,Misolic F.,Albot R.,2,0,1.19,,4.40
2025-07-13,regular,Wallin O.,Durasovic V.,2,1,2.60,,1.45
2025-07-13,regular,Martin A.,Monteiro T.,0,2,2.85,,1.40
2025-07-13,regular,Seyboth Wild T.,Budkov Kjaer N.,0,2,1.34,,3.10
2025-07-13,regular,Llamas Ruiz P.,van Assche L.,2,0,2.15,,1.65
