date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-01-11,regular,Kessler M.,Mertens E.,2,1,2.62,,1.50
2025-01-10,regular,Joint M.,Mertens E.,0,2,2.27,,1.65
2025-01-10,regular,Kessler M.,Avanesyan E.,2,1,2.17,,1.69
2025-01-09,regular,Kudermetova V.,Mertens E.,1,2,2.23,,1.66
2025-01-09,regular,Kenin S.,Joint M.,0,2,1.74,,2.10
2025-01-09,regular,Anisimova A.,Avanesyan E.,,,1.57,,2.26
2025-01-09,regular,Yastremska D.,Kessler M.,0,2,2.24,,1.66
2025-01-08,regular,Zarazua R.,Mertens E.,0,2,3.20,,1.36
2025-01-08,regular,Anisimova A.,Bondar A.,2,0,1.23,,4.27
2025-01-08,regular,Osorio C.,Kudermetova V.,0,2,1.97,,1.85
2025-01-08,regular,Yastremska D.,Li A.,2,1,2.39,,1.60
2025-01-08,regular,Minnen G.,Avanesyan E.,0,2,2.48,,1.56
2025-01-08,regular,Joint M.,Linette M.,2,0,1.91,,1.91
2025-01-08,regular,Carle M. L.,Kessler M.,0,2,2.74,,1.47
2025-01-08,regular,Kenin S.,Blinkova A.,2,1,1.63,,2.32
2025-01-07,regular,Parrizas-Diaz N.,Mertens E.,0,2,2.78,,1.46
2025-01-07,regular,Anisimova A.,Saville D.,2,0,1.29,,3.71
2025-01-07,regular,Zarazua R.,Bronzetti L.,2,0,1.84,,1.98
2025-01-07,regular,Kalinina A.,Bronzetti L.,,,1.63,,2.33
2025-01-07,regular,Gracheva V.,Linette M.,1,2,3.08,,1.38
2025-01-07,regular,Danilovic O.,Joint M.,0,2,1.83,,1.99
2025-01-07,regular,Sun L.,Kenin S.,1,2,2.70,,1.48
2025-01-07,regular,Yastremska D.,Volynets K.,2,1,2.23,,1.67
2025-01-07,regular,Stephens S.,Li A.,0,2,2.52,,1.54
2025-01-07,regular,Blinkova A.,Pera B.,2,0,1.93,,1.90
2025-01-07,regular,Kalinina A.,Tauson C.,,,,,
2025-01-06,regular,Kudermetova V.,Cocciaretto E.,2,0,1.63,,2.31
2025-01-06,regular,Yuan Y.,Osorio C.,0,2,1.65,,2.27
2025-01-06,regular,Tomova V.,Minnen G.,0,2,2.41,,1.58
2025-01-06,regular,Carle M. L.,Bouzas Maneiro J.,2,1,2.27,,1.65
2025-01-06,regular,Bondar A.,Sherif M.,2,0,1.95,,1.88
2025-01-06,regular,Wang Xiy.,Avanesyan E.,0,2,1.82,,2.01
2025-01-06,regular,Kessler M.,Sramkova R.,2,0,1.83,,2.01
2025-01-05,regular,Bronzetti L.,Minnen G.,0,2,1.84,,2.00
2025-01-05,regular,Rus A.,Parrizas-Diaz N.,1,2,1.86,,1.90
2025-01-05,regular,Sonmez Z.,Bondar A.,0,2,1.27,,3.66
2025-01-05,regular,Andreeva E.,Wang Xiy.,0,2,2.38,,1.60
2025-01-05,regular,Zarazua R.,Carle M. L.,1,2,1.43,,2.85
2025-01-05,regular,Lamens S.,Li A.,0,2,1.96,,1.86
2025-01-04,regular,Papamichail D.,Minnen G.,0,2,6.96,,1.07
2025-01-04,regular,Sonmez Z.,Plipuech P.,2,0,1.01,,10.91
2025-01-04,regular,Bronzetti L.,Gibson T.,2,0,1.48,,2.69
2025-01-04,regular,Moore T.,Bondar A.,0,2,13.44,,1.02
2025-01-04,regular,Beck A.,Wang Xiy.,0,2,13.20,,1.02
2025-01-04,regular,Appleton E.,Parrizas-Diaz N.,1,2,6.28,,1.12
2025-01-04,regular,Rus A.,Fung S.,2,0,1.20,,4.53
2025-01-04,regular,Paquet C.,Li A.,1,2,4.19,,1.23
2025-01-04,regular,Andreeva E.,Bozovic A.,2,1,1.07,,8.29
2025-01-04,regular,Lamens S.,Alame Re.,2,0,1.01,,15.84
2025-01-04,regular,Aulia C.,Carle M. L.,0,2,9.47,,1.06
2025-01-04,regular,Zarazua R.,Kaji H.,2,0,1.17,,5.13
