date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-01-05,regular,Tauson C.,Osaka N.,,,2.76,,1.46
2025-01-04,regular,Parks A.,Osaka N.,0,2,4.18,,1.23
2025-01-04,regular,Tauson C.,Montgomery R.,2,0,1.46,,2.70
2025-01-04,regular,Volynets K.,Parks A.,0,2,1.79,,2.04
2025-01-04,regular,Keys M.,Tauson C.,0,2,2.09,,1.69
2025-01-03,regular,Osaka N.,Baptiste H.,2,1,1.24,,3.94
2025-01-03,regular,Pera B.,Montgomery R.,0,2,1.70,,2.16
2025-01-02,regular,Baptiste H.,Burrage J.,2,1,1.54,,2.50
2025-01-02,regular,Minnen G.,Parks A.,0,2,1.93,,1.87
2025-01-02,regular,Hibino N.,Montgomery R.,0,2,2.11,,1.72
2025-01-02,regular,Keys M.,Cristian J.,2,0,1.17,,4.96
2025-01-01,regular,Volynets K.,Li A.,2,0,1.74,,2.10
2025-01-01,regular,Kenin S.,Tauson C.,1,2,2.15,,1.71
2025-01-01,regular,Osaka N.,Grabher J.,2,0,1.04,,11.35
2025-01-01,regular,Marino R.,Pera B.,0,2,2.07,,1.76
2024-12-31,regular,Parks A.,Anisimova A.,2,1,3.26,,1.34
2024-12-31,regular,Montgomery R.,Raducanu E.,,,,,
2024-12-31,regular,Montgomery R.,Hontama M.,2,1,1.46,,2.68
2024-12-31,regular,Yang V.,Burrage J.,0,2,5.70,,1.13
2024-12-31,regular,Yang V.,Mertens E.,,,18.07,,1.01
2024-12-31,regular,Minnen G.,Friedsam A-L.,2,0,1.53,,2.54
2024-12-31,regular,Keys M.,Bronzetti L.,2,0,1.19,,4.56
2024-12-31,regular,Baptiste H.,Jamrichova R.,2,0,1.41,,2.91
2024-12-31,regular,Starodubtseva Y.,Cristian J.,,,1.61,,2.30
2024-12-31,regular,Kenin S.,Wang Xiy.,2,0,1.80,,2.00
2024-12-30,regular,Volynets K.,Andreeva E.,2,1,2.03,,1.80
2024-12-30,regular,Li A.,Stephens S.,2,1,1.65,,2.24
2024-12-30,regular,Romero Gormaz L.,Grabher J.,1,2,1.53,,2.51
2024-12-30,regular,Osaka N.,Glushko L.,2,0,1.06,,8.85
2024-12-30,regular,Pera B.,Jimenez Kasintseva V.,2,0,1.61,,2.34
2024-12-30,regular,Sun L.,Marino R.,1,2,1.87,,1.95
2024-12-30,regular,Niemeier J.,Hibino N.,0,2,1.94,,1.87
2024-12-30,regular,Stefanini L.,Tauson C.,0,2,2.60,,1.51
2024-12-29,regular,Hontama M.,Friedsam A-L.,1,2,1.84,,1.97
2024-12-29,regular,Romero Gormaz L.,Janicijevic S.,2,0,1.99,,1.77
2024-12-29,regular,Jimenez Kasintseva V.,Burrage J.,2,0,2.19,,1.69
2024-12-29,regular,Hibino N.,Vickery S.,2,0,1.80,,1.99
2024-12-29,regular,Barry M.,Glushko L.,0,2,4.03,,1.24
2024-12-29,regular,Stefanini L.,Bektas E.,2,0,1.53,,2.51
2024-12-28,regular,Bolkvadze M.,Burrage J.,1,2,2.26,,1.65
2024-12-28,regular,Jimenez Kasintseva V.,Konjuh A.,2,0,1.46,,2.79
2024-12-28,regular,Friedsam A-L.,Brancaccio N.,2,1,1.65,,2.23
2024-12-28,regular,Zavatska K.,Janicijevic S.,1,2,1.81,,1.96
2024-12-28,regular,Hontama M.,Burillo Escorihuela I.,2,0,1.38,,3.05
2024-12-28,regular,Romero Gormaz L.,Ivanov V.,2,1,1.07,,8.14
2024-12-28,regular,Vickery S.,Pigossi L.,2,0,1.66,,2.19
2024-12-28,regular,Bulgaru M.,Bektas E.,1,2,3.23,,1.33
2024-12-28,regular,Hibino N.,Tse E.,2,0,1.01,,11.12
2024-12-28,regular,Glushko L.,Chirico L.,2,0,2.20,,1.68
2024-12-28,regular,Stefanini L.,Kaji H.,2,0,1.35,,3.22
