date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-28,regular,Moutet C.,Griekspoor T.,0,2,2.49,,1.54
2025-06-27,regular,Moutet C.,Michelsen A.,2,0,2.48,,1.55
2025-06-27,regular,Griekspoor T.,Auger-Aliassime F.,2,0,2.21,,1.68
2025-06-26,regular,Michelsen A.,Bautista-Agut R.,2,0,1.89,,1.92
2025-06-26,regular,Tien L.,Moutet C.,0,2,1.76,,2.08
2025-06-26,regular,Medjedovic H.,Auger-Aliassime F.,1,2,2.85,,1.44
2025-06-26,regular,Diallo G.,Griekspoor T.,0,2,1.84,,1.98
2025-06-25,regular,Tomic B.,Bautista-Agut R.,0,2,4.34,,1.22
2025-06-25,regular,Shelton B.,Tien L.,0,2,1.28,,3.74
2025-06-25,regular,Michelsen A.,Holt B.,2,0,1.30,,3.53
2025-06-25,regular,Moutet C.,Altmaier D.,2,0,1.46,,2.75
2025-06-24,regular,Rinderknech A.,Auger-Aliassime F.,0,2,3.34,,1.33
2025-06-24,regular,Diallo G.,Djere L.,2,1,1.43,,2.83
2025-06-24,regular,Quinn E.,Griekspoor T.,0,2,2.51,,1.54
2025-06-24,regular,Safiullin R.,Medjedovic H.,1,2,2.15,,1.71
2025-06-24,regular,Etcheverry T. M.,Bautista-Agut R.,1,2,2.52,,1.53
2025-06-24,regular,Bonzi B.,Holt B.,1,2,1.62,,2.31
2025-06-24,regular,Tomic B.,Hijikata R.,2,1,2.56,,1.52
2025-06-23,regular,Tien L.,Engel J.,2,0,1.65,,2.25
2025-06-23,regular,Ugo Carabelli C.,Quinn E.,0,2,2.91,,1.41
2025-06-23,regular,Diallo G.,Munar J.,2,0,1.61,,2.33
2025-06-23,regular,Dzumhur D.,Rinderknech A.,1,2,3.48,,1.31
2025-06-23,regular,Basavareddy N.,Medjedovic H.,0,2,2.26,,1.64
2025-06-23,regular,Martinez P.,Moutet C.,1,2,4.28,,1.23
2025-06-23,regular,Muller A.,Safiullin R.,0,2,2.38,,1.59
2025-06-22,regular,Fognini F.,Altmaier D.,1,2,2.64,,1.48
2025-06-22,regular,Bu Y.,Djere L.,0,2,2.18,,1.67
2025-06-22,regular,Kopriva V.,Quinn E.,1,2,2.44,,1.53
2025-06-22,regular,Navone M.,Basavareddy N.,0,2,2.36,,1.56
2025-06-22,regular,Kovacevic A.,Tomic B.,0,2,1.42,,2.75
2025-06-22,regular,Holt B.,Ymer E.,2,0,1.55,,2.39
2025-06-21,regular,Kopriva V.,Tsitsipas Pe.,2,0,1.01,,15.47
2025-06-21,regular,Tomic B.,De Jong J.,2,1,3.36,,1.30
2025-06-21,regular,Kovacevic A.,Gueymard Wayenburg S.,2,0,1.31,,3.29
2025-06-21,regular,Crawford O.,Quinn E.,1,2,2.90,,1.39
2025-06-21,regular,Ymer E.,Shevchenko A.,2,0,2.18,,1.65
2025-06-21,regular,Basavareddy N.,Van De Zandschulp B.,2,1,2.11,,1.71
2025-06-21,regular,Walton A.,Holt B.,1,2,1.62,,2.26
2025-06-21,regular,Navone M.,Ofner S.,,,4.52,,1.20
