date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-03-06,regular,Etcheverry T. M.,Mensik J.,0,2,2.54,,1.52
2025-03-06,regular,Bonzi B.,Brooksby J.,1,2,1.90,,1.90
2025-03-06,regular,Fearnley J.,Fonseca J.,1,2,3.58,,1.28
2025-03-06,regular,Shevchenko A.,Hijikata R.,0,2,1.66,,2.19
2025-03-06,regular,Zhang Z.,Majchrzak K.,,,1.91,,1.88
2025-03-06,regular,Bublik A.,Watanuki Y.,1,2,1.65,,2.24
2025-03-06,regular,Norrie C.,Nardi L.,2,0,1.53,,2.50
2025-03-06,regular,Moutet C.,Thompson J.,2,1,1.88,,1.91
2025-03-06,regular,Bergs Z.,Quinn E.,2,0,1.57,,2.38
2025-03-06,regular,Giron M.,Basilashvili N.,2,0,1.40,,3.00
2025-03-06,regular,Safiullin R.,Opelka R.,2,0,2.00,,1.80
2025-03-06,regular,Bautista-Agut R.,Dzumhur D.,1,2,1.57,,2.38
2025-03-06,regular,Smith C.,Cobolli F.,2,1,2.15,,1.69
2025-03-06,regular,Marozsan F.,Martinez P.,2,0,1.46,,2.68
2025-03-06,regular,Bu Y.,Basavareddy N.,2,0,2.75,,1.41
2025-03-06,regular,Kecmanovic M.,Griekspoor T.,1,2,1.73,,2.10
2025-03-05,regular,Carballes Baena R.,O'Connell C.,1,2,2.13,,1.71
2025-03-05,regular,Boyer T.,Vukic A.,2,1,2.00,,1.79
2025-03-05,regular,Seyboth Wild T.,Muller A.,2,1,2.28,,1.62
2025-03-05,regular,Munar J.,Nishikori K.,1,2,1.98,,1.82
2025-03-05,regular,Darderi L.,Diaz Acosta F.,,,,,
2025-03-05,regular,Gaston H.,Spizzirri E.,2,0,2.20,,1.62
2025-03-05,regular,Galarneau A.,Carreno-Busta P.,0,2,2.95,,1.36
2025-03-05,regular,Walton A.,Mmoh M.,2,1,1.78,,1.98
2025-03-05,regular,Dzumhur D.,Albot R.,2,0,1.53,,2.40
2025-03-05,regular,Smith C.,Kotov P.,2,0,1.67,,2.10
2025-03-05,regular,Duckworth J.,Tu L.,0,2,1.75,,2.00
2025-03-04,regular,Basilashvili N.,Uchiyama Y.,2,1,1.42,,2.75
2025-03-04,regular,Watanuki Y.,Quan R.,2,0,1.24,,3.80
2025-03-04,regular,Zeppieri G.,Kukushkin M.,2,0,1.45,,2.60
2025-03-04,regular,Garin C.,Majchrzak K.,0,2,1.98,,1.78
2025-03-04,regular,Van De Zandschulp B.,Gigante M.,0,2,1.40,,2.85
2025-03-04,regular,Diallo G.,Quinn E.,0,2,1.50,,2.45
2025-03-04,regular,Dzumhur D.,Holt B.,2,0,1.83,,1.91
2025-03-04,regular,Albot R.,Daniel T.,2,1,2.65,,1.44
2025-03-04,regular,Mmoh M.,Harris B.,2,0,1.60,,2.25
2025-03-04,regular,Duckworth J.,Atmane T.,2,0,1.87,,1.87
2025-03-04,regular,Walton A.,Lestienne C.,2,0,1.50,,2.45
2025-03-04,regular,Spizzirri E.,Harris L.,2,0,1.67,,2.10
2025-03-04,regular,Gaston H.,Trotter J. K.,2,0,2.30,,1.57
2025-03-04,regular,Tu L.,Mannarino A.,2,0,1.65,,2.15
2025-03-04,regular,Svajda Z.,Carreno-Busta P.,1,2,3.50,,1.28
2025-03-04,regular,Quinn E.,Schoolkate T.,2,1,1.72,,2.05
2025-03-03,regular,Cazaux A.,Galarneau A.,1,2,1.33,,3.20
2025-03-03,regular,Eubanks C.,Basilashvili N.,0,2,2.20,,1.62
2025-03-03,regular,Diallo G.,Habib H.,2,0,1.19,,4.33
2025-03-03,regular,Wong C.,Kotov P.,1,2,2.50,,1.50
2025-03-03,regular,Fognini F.,Smith C.,0,2,3.00,,1.36
2025-03-03,regular,Papamalamis T.,Kukushkin M.,1,2,4.40,,1.19
2025-03-03,regular,Svajda T.,Majchrzak K.,0,2,3.00,,1.36
2025-03-03,regular,Altmaier D.,Garin C.,0,2,1.57,,2.30
2025-03-03,regular,Uchiyama Y.,Kovalik J.,2,0,1.65,,2.15
2025-03-03,regular,Bellucci M.,Watanuki Y.,0,2,1.42,,2.75
2025-03-03,regular,Gigante M.,Krueger M.,2,0,2.10,,1.67
2025-03-03,regular,Quan R.,Gomez F. A.,2,0,2.00,,1.75
2025-03-03,regular,Van De Zandschulp B.,Klein L.,2,1,1.55,,2.35
2025-03-03,regular,Tseng C. H.,Zeppieri G.,0,2,1.75,,2.00
