date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-03-01,regular,Tsitsipas S.,Auger-Aliassime F.,2,0,1.74,,2.10
2025-02-28,regular,Griekspoor T.,Tsitsipas S.,0,2,2.42,,1.55
2025-02-28,regular,Halys Q.,Auger-Aliassime F.,1,2,3.75,,1.28
2025-02-27,regular,Tsitsipas S.,Berrettini M.,2,1,2.37,,1.57
2025-02-27,regular,Medvedev D.,Griekspoor T.,1,2,1.28,,3.75
2025-02-27,regular,Nardi L.,Halys Q.,1,2,2.00,,1.79
2025-02-27,regular,Auger-Aliassime F.,Cilic M.,2,1,1.44,,2.75
2025-02-26,regular,Tsitsipas S.,Khachanov K.,2,1,1.73,,2.10
2025-02-26,regular,Berrettini M.,O'Connell C.,2,0,1.28,,3.75
2025-02-26,regular,Medvedev D.,Mpetshi Perricard G.,2,0,1.40,,2.98
2025-02-26,regular,Bautista-Agut R.,Halys Q.,0,2,1.99,,1.80
2025-02-26,regular,Griekspoor T.,Humbert U.,2,1,3.68,,1.29
2025-02-26,regular,Nardi L.,Bergs Z.,2,0,2.62,,1.49
2025-02-26,regular,Borges N.,Auger-Aliassime F.,1,2,2.62,,1.49
2025-02-26,regular,Popyrin A.,Cilic M.,1,2,1.69,,2.15
2025-02-25,regular,Monfils G.,Berrettini M.,0,2,2.59,,1.50
2025-02-25,regular,O'Connell C.,Dimitrov G.,,,3.15,,1.36
2025-02-25,regular,Medvedev D.,Struff J-L.,2,0,1.18,,4.75
2025-02-25,regular,Lehecka J.,Humbert U.,0,2,1.94,,1.85
2025-02-25,regular,Halys Q.,Rublev A.,2,1,3.68,,1.29
2025-02-25,regular,Safiullin R.,Griekspoor T.,1,2,2.08,,1.74
2025-02-25,regular,Bublik A.,Auger-Aliassime F.,1,2,3.73,,1.28
2025-02-25,regular,Fils A.,Borges N.,0,2,1.60,,2.33
2025-02-25,regular,Cilic M.,De Minaur A.,2,1,6.75,,1.10
2025-02-25,regular,Nardi L.,Fucsovics M.,2,1,2.54,,1.52
2025-02-24,regular,Mpetshi Perricard G.,Zhang Z.,2,0,1.73,,2.10
2025-02-24,regular,Tsitsipas S.,Sonego L.,2,0,1.53,,2.48
2025-02-24,regular,Dougaz A.,Bergs Z.,0,2,5.75,,1.13
2025-02-24,regular,Evans D.,Khachanov K.,0,2,4.55,,1.19
2025-02-24,regular,Marozsan F.,Bautista-Agut R.,1,2,1.48,,2.58
2025-02-24,regular,Popyrin A.,Habib H.,2,0,1.39,,2.95
2025-02-23,regular,Safiullin R.,Virtanen O.,2,0,1.53,,2.40
2025-02-23,regular,Halys Q.,Kotov P.,2,0,1.72,,2.05
2025-02-23,regular,Fucsovics M.,Nardi L.,2,0,1.53,,2.40
2025-02-23,regular,O'Connell C.,Van De Zandschulp B.,2,0,2.54,,1.48
2025-02-22,regular,Safiullin R.,Basilashvili N.,2,1,1.45,,2.65
2025-02-22,regular,Kukushkin M.,Virtanen O.,0,2,2.45,,1.50
2025-02-22,regular,Watanuki Y.,Kotov P.,0,2,1.55,,2.35
2025-02-22,regular,Vavassori A.,Van De Zandschulp B.,0,2,3.00,,1.36
2025-02-22,regular,Fucsovics M.,Kovalik J.,2,0,1.10,,6.25
2025-02-22,regular,Halys Q.,Uchiyama Y.,2,0,1.40,,2.80
2025-02-22,regular,Harris L.,Nardi L.,0,2,3.50,,1.28
