date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-28,regular,Fritz T.,Brooksby J.,2,0,1.29,,3.73
2025-06-27,regular,Fritz T.,Davidovich Fokina A.,2,1,1.33,,3.33
2025-06-27,regular,Humbert U.,Brooksby J.,1,2,1.43,,2.78
2025-06-26,regular,Fritz T.,Giron M.,2,1,1.23,,4.05
2025-06-26,regular,Mensik J.,Davidovich Fokina A.,0,2,1.50,,2.59
2025-06-26,regular,Brooksby J.,Evans D.,2,0,1.79,,2.00
2025-06-26,regular,Fritz T.,Fonseca J.,2,1,,,
2025-06-26,regular,Harris B.,Humbert U.,0,2,3.88,,1.26
2025-06-25,regular,Evans D.,Paul T.,2,1,3.33,,1.33
2025-06-25,regular,Giron M.,Fearnley J.,2,0,2.68,,1.44
2025-06-25,regular,Duckworth J.,Davidovich Fokina A.,1,2,2.78,,1.43
2025-06-25,regular,Harris B.,Bellucci M.,2,0,2.38,,1.58
2025-06-25,regular,Mensik J.,Opelka R.,2,0,1.49,,2.62
2025-06-25,regular,Sonego L.,Humbert U.,0,2,2.43,,1.55
2025-06-25,regular,Borges N.,Brooksby J.,0,2,1.77,,2.04
2025-06-24,regular,Fearnley J.,Cobolli F.,2,0,1.73,,2.10
2025-06-24,regular,Harris B.,Norrie C.,2,0,3.25,,1.35
2025-06-24,regular,Bublik A.,Comesana F.,,,,,
2025-06-24,regular,Brooksby J.,Comesana F.,2,0,1.50,,2.59
2025-06-24,regular,Borges N.,Pinnington Jones J.,2,1,1.60,,2.33
2025-06-24,regular,Darderi L.,Giron M.,0,2,2.43,,1.55
2025-06-24,regular,Vukic A.,Duckworth J.,1,2,1.47,,2.65
2025-06-24,regular,Loffhagen G.,Opelka R.,1,2,2.37,,1.57
2025-06-24,regular,Mpetshi Perricard G.,Norrie C.,,,,,
2025-06-23,regular,Tseng C. H.,Davidovich Fokina A.,0,2,3.45,,1.30
2025-06-23,regular,Marozsan F.,Sonego L.,0,2,2.20,,1.66
2025-06-23,regular,Bellucci M.,Halys Q.,2,0,2.25,,1.64
2025-06-23,regular,Evans D.,Kecmanovic M.,2,1,2.25,,1.64
2025-06-23,regular,Bergs Z.,Fonseca J.,1,2,2.34,,1.59
2025-06-23,regular,Arnaldi M.,Opelka R.,,,,,
2025-06-22,regular,Bellucci M.,Tseng C. H.,2,0,1.44,,2.65
2025-06-22,regular,Harris B.,Loffhagen G.,0,2,1.53,,2.40
2025-06-22,regular,Monday J.,Duckworth J.,0,2,2.05,,1.72
2025-06-22,regular,Vukic A.,Brooksby J.,2,0,1.80,,1.95
2025-06-21,regular,Bellucci M.,Gengel M.,2,0,1.05,,8.50
2025-06-21,regular,Loffhagen G.,McDonald M.,2,0,3.80,,1.24
2025-06-21,regular,Nardi L.,Harris B.,0,2,2.45,,1.50
2025-06-21,regular,Blancaneaux G.,Tseng C. H.,1,2,2.95,,1.36
2025-06-21,regular,O'Connell C.,Monday J.,1,2,1.53,,2.40
2025-06-21,regular,Searle H.,Duckworth J.,1,2,2.15,,1.65
2025-06-21,regular,Brooksby J.,Majchrzak K.,2,0,1.65,,2.15
2025-06-21,regular,Vukic A.,Clarke J.,2,0,1.22,,4.00
