date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-04-13,regular,Musetti L.,Alcaraz C.,1,2,4.37,,1.22
2025-04-12,regular,Musetti L.,De Minaur A.,2,1,2.13,,1.73
2025-04-12,regular,Davidovich Fokina A.,Alcaraz C.,0,2,4.18,,1.24
2025-04-11,regular,Musetti L.,Tsitsipas S.,2,1,2.21,,1.68
2025-04-11,regular,Dimitrov G.,De Minaur A.,0,2,2.53,,1.53
2025-04-11,regular,Fils A.,Alcaraz C.,1,2,3.14,,1.37
2025-04-11,regular,Davidovich Fokina A.,Popyrin A.,2,0,1.55,,2.48
2025-04-10,regular,Borges N.,Tsitsipas S.,0,2,4.02,,1.25
2025-04-10,regular,Tabilo A.,Dimitrov G.,1,2,2.33,,1.61
2025-04-10,regular,Medvedev D.,De Minaur A.,0,2,2.18,,1.68
2025-04-10,regular,Berrettini M.,Musetti L.,0,2,1.73,,2.10
2025-04-10,regular,Altmaier D.,Alcaraz C.,0,2,8.39,,1.08
2025-04-10,regular,Popyrin A.,Ruud C.,2,1,4.35,,1.22
2025-04-10,regular,Rublev A.,Fils A.,0,2,2.08,,1.77
2025-04-10,regular,Draper J.,Davidovich Fokina A.,1,2,1.47,,2.73
2025-04-09,regular,Medvedev D.,Muller A.,2,1,1.52,,2.52
2025-04-09,regular,Vacherot V.,Dimitrov G.,1,2,4.60,,1.20
2025-04-09,regular,Tiafoe F.,Popyrin A.,1,2,2.20,,1.68
2025-04-09,regular,Djokovic N.,Tabilo A.,0,2,1.20,,4.41
2025-04-09,regular,Bautista-Agut R.,Ruud C.,0,2,4.22,,1.23
2025-04-09,regular,Machac T.,De Minaur A.,1,2,2.17,,1.70
2025-04-09,regular,Cerundolo F.,Alcaraz C.,1,2,3.09,,1.36
2025-04-09,regular,Rublev A.,Monfils G.,2,0,1.50,,2.61
2025-04-09,regular,Cobolli F.,Fils A.,0,2,2.76,,1.46
2025-04-09,regular,Altmaier D.,Gasquet R.,2,1,1.46,,2.74
2025-04-09,regular,Borges N.,Martinez P.,2,1,1.51,,2.60
2025-04-09,regular,Etcheverry T. M.,Davidovich Fokina A.,0,2,2.40,,1.58
2025-04-09,regular,Lehecka J.,Musetti L.,1,2,2.22,,1.68
2025-04-08,regular,Draper J.,Giron M.,2,0,1.29,,3.70
2025-04-08,regular,Thompson J.,Tsitsipas S.,1,2,6.07,,1.13
2025-04-08,regular,Tiafoe F.,Kecmanovic M.,2,1,2.63,,1.51
2025-04-08,regular,Griekspoor T.,Fils A.,1,2,2.61,,1.50
2025-04-08,regular,Machac T.,Baez S.,2,1,1.74,,2.11
2025-04-08,regular,Zverev A.,Berrettini M.,1,2,1.56,,2.43
2025-04-08,regular,Etcheverry T. M.,Moutet C.,2,1,1.66,,2.15
2025-04-08,regular,Lajovic D.,Cobolli F.,0,2,1.94,,1.87
2025-04-08,regular,Rune H.,Borges N.,,,1.36,,3.13
2025-04-08,regular,Bautista-Agut R.,Nakashima B.,2,0,2.23,,1.66
2025-04-08,regular,Jarry N.,Dimitrov G.,0,2,3.29,,1.34
2025-04-08,regular,Popyrin A.,Humbert U.,2,1,2.19,,1.69
2025-04-08,regular,Sonego L.,Martinez P.,1,2,1.50,,2.61
2025-04-07,regular,Fognini F.,Cerundolo F.,0,2,6.22,,1.12
2025-04-07,regular,Davidovich Fokina A.,Shelton B.,2,1,1.62,,2.31
2025-04-07,regular,Medvedev D.,Khachanov K.,2,1,1.87,,1.95
2025-04-07,regular,Muller A.,Ugo Carabelli C.,2,0,1.89,,1.91
2025-04-07,regular,Navone M.,Berrettini M.,0,2,2.64,,1.49
2025-04-07,regular,Bu Y.,Musetti L.,1,2,4.35,,1.21
2025-04-07,regular,Auger-Aliassime F.,Altmaier D.,0,2,1.43,,2.82
2025-04-07,regular,Monfils G.,Marozsan F.,2,1,2.17,,1.70
2025-04-07,regular,Wawrinka S.,Tabilo A.,1,2,2.19,,1.68
2025-04-07,regular,Giron M.,Shapovalov D.,2,0,2.74,,1.47
2025-04-07,regular,Lehecka J.,Korda S.,2,0,1.62,,2.32
2025-04-06,regular,Thompson J.,Mpetshi Perricard G.,2,0,2.25,,1.63
2025-04-06,regular,Arnaldi M.,Gasquet R.,1,2,1.23,,4.21
2025-04-06,regular,Struff J-L.,Vacherot V.,0,2,1.45,,2.76
2025-04-06,regular,Marozsan F.,Bellucci M.,2,0,1.52,,2.50
2025-04-06,regular,Djere L.,Lajovic D.,0,2,1.38,,2.97
2025-04-06,regular,Ramos A.,Bu Y.,0,2,3.47,,1.29
2025-04-06,regular,Ugo Carabelli C.,Medjedovic H.,2,0,2.37,,1.55
2025-04-06,regular,Navone M.,Rinderknech A.,2,1,1.24,,3.97
2025-04-06,regular,Altmaier D.,Herbert P.,2,0,1.46,,2.68
2025-04-06,regular,Goffin D.,Moutet C.,1,2,2.00,,1.79
2025-04-05,regular,Norrie C.,Bellucci M.,1,2,1.46,,2.64
2025-04-05,regular,Bergs Z.,Marozsan F.,0,2,1.73,,2.07
2025-04-05,regular,Lajovic D.,Bublik A.,2,1,1.63,,2.25
2025-04-05,regular,Comesana F.,Djere L.,0,2,2.98,,1.37
2025-04-05,regular,Bonzi B.,Ramos A.,1,2,1.39,,2.90
2025-04-05,regular,Budkov Kjaer N.,Bu Y.,0,2,2.31,,1.59
2025-04-05,regular,Nardi L.,Rinderknech A.,0,2,1.63,,2.19
2025-04-05,regular,Goffin D.,Hanfmann Y.,2,1,1.40,,2.92
2025-04-05,regular,Gojo B.,Medjedovic H.,0,2,2.76,,1.44
2025-04-05,regular,Navone M.,Van De Zandschulp B.,,,1.44,,2.75
2025-04-05,regular,Herbert P.,Vukic A.,2,1,1.82,,1.97
2025-04-05,regular,Munar J.,Altmaier D.,1,2,1.56,,2.35
2025-04-05,regular,Diallo G.,Moutet C.,1,2,2.42,,1.55
2025-04-05,regular,Ugo Carabelli C.,Gaston H.,2,0,1.67,,2.18
