date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-02-22,regular,Draper J.,Rublev A.,1,2,1.79,,2.03
2025-02-21,regular,Lehecka J.,Draper J.,1,2,2.15,,1.69
2025-02-21,regular,Auger-Aliassime F.,Rublev A.,1,2,2.20,,1.66
2025-02-20,regular,Berrettini M.,Draper J.,1,2,2.23,,1.65
2025-02-20,regular,Alcaraz C.,Lehecka J.,1,2,1.25,,4.00
2025-02-20,regular,Auger-Aliassime F.,Medvedev D.,,,2.75,,1.44
2025-02-20,regular,Rublev A.,De Minaur A.,2,1,2.23,,1.65
2025-02-19,regular,Berrettini M.,Griekspoor T.,2,1,1.38,,3.05
2025-02-19,regular,Alcaraz C.,Nardi L.,2,1,1.03,,13.50
2025-02-19,regular,Medjedovic H.,Auger-Aliassime F.,,,4.15,,1.23
2025-02-19,regular,Marozsan F.,Lehecka J.,0,2,3.35,,1.31
2025-02-19,regular,Bergs Z.,Medvedev D.,0,2,3.15,,1.36
2025-02-19,regular,O'Connell C.,Draper J.,0,2,4.38,,1.21
2025-02-19,regular,Rublev A.,Borges N.,2,0,1.30,,3.45
2025-02-19,regular,Van De Zandschulp B.,De Minaur A.,0,2,5.38,,1.15
2025-02-18,regular,Tsitsipas S.,Medjedovic H.,1,2,1.48,,2.60
2025-02-18,regular,Djokovic N.,Berrettini M.,0,2,1.29,,3.68
2025-02-18,regular,Halys Q.,Auger-Aliassime F.,1,2,4.00,,1.25
2025-02-18,regular,Khachanov K.,Medvedev D.,1,2,2.39,,1.56
2025-02-18,regular,Rublev A.,Bublik A.,2,0,1.27,,3.83
2025-02-18,regular,Struff J-L.,Griekspoor T.,0,2,2.39,,1.56
2025-02-18,regular,Bergs Z.,Bautista-Agut R.,2,0,1.71,,2.10
2025-02-18,regular,Virtanen O.,Borges N.,0,2,2.95,,1.40
2025-02-18,regular,Safiullin R.,De Minaur A.,0,2,7.25,,1.09
2025-02-18,regular,Zhang Z.,Nardi L.,0,2,1.66,,2.20
2025-02-18,regular,Van De Zandschulp B.,Shelbayh A.,2,0,1.19,,4.50
2025-02-18,regular,Humbert U.,Borges N.,,,,,
2025-02-17,regular,Popyrin A.,Draper J.,0,2,2.90,,1.41
2025-02-17,regular,Alcaraz C.,Cilic M.,2,0,1.03,,14.00
2025-02-17,regular,Marozsan F.,Dougaz A.,2,0,1.15,,5.25
2025-02-17,regular,Lehecka J.,Dimitrov G.,2,0,1.71,,2.10
2025-02-17,regular,O'Connell C.,Habib H.,2,0,1.32,,3.38
2025-02-16,regular,Halys Q.,Wawrinka S.,2,1,2.20,,1.62
2025-02-16,regular,Nardi L.,Kukushkin M.,2,0,1.55,,2.35
2025-02-16,regular,Van De Zandschulp B.,Virtanen O.,2,0,1.67,,2.10
2025-02-16,regular,O'Connell C.,Kotov P.,2,0,1.40,,2.80
2025-02-15,regular,Van De Zandschulp B.,Kirkin E.,,,1.07,,7.50
2025-02-15,regular,Atmane T.,Virtanen O.,0,2,1.95,,1.80
2025-02-15,regular,Nardi L.,Uchiyama Y.,2,0,1.44,,2.65
2025-02-15,regular,Merida Aguilar D.,Kukushkin M.,0,2,2.70,,1.42
2025-02-15,regular,Wawrinka S.,Cazaux A.,2,0,2.54,,1.48
2025-02-15,regular,Kovalik J.,Kotov P.,1,2,2.50,,1.50
2025-02-15,regular,O'Connell C.,Watanuki Y.,2,1,1.57,,2.30
