date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-02-09,regular,Alcaraz C.,De Minaur A.,2,1,1.36,,3.26
2025-02-08,regular,Alcaraz C.,Hurkacz H.,2,1,1.24,,4.26
2025-02-08,regular,De Minaur A.,Bellucci M.,2,0,1.19,,4.89
2025-02-07,regular,Rublev A.,Hurkacz H.,1,2,1.77,,2.10
2025-02-07,regular,Alcaraz C.,Martinez P.,2,0,1.05,,11.79
2025-02-07,regular,Tsitsipas S.,Bellucci M.,0,2,1.44,,2.78
2025-02-07,regular,Altmaier D.,De Minaur A.,0,2,9.59,,1.07
2025-02-06,regular,Martinez P.,Rune H.,2,0,4.44,,1.21
2025-02-06,regular,Alcaraz C.,Vavassori A.,2,0,1.07,,8.46
2025-02-06,regular,Tsitsipas S.,Griekspoor T.,2,1,1.76,,2.13
2025-02-06,regular,Rublev A.,Marozsan F.,2,0,1.27,,3.92
2025-02-06,regular,Fils A.,Altmaier D.,1,2,1.25,,4.18
2025-02-06,regular,Mensik J.,De Minaur A.,0,2,3.11,,1.39
2025-02-06,regular,Lehecka J.,Hurkacz H.,,,1.78,,2.08
2025-02-05,regular,Bellucci M.,Medvedev D.,2,1,3.53,,1.31
2025-02-05,regular,Berrettini M.,Griekspoor T.,1,2,1.58,,2.43
2025-02-05,regular,Vavassori A.,Auger-Aliassime F.,,,7.67,,1.10
2025-02-05,regular,Struff J-L.,Marozsan F.,1,2,1.68,,2.23
2025-02-05,regular,Fils A.,Lestienne C.,2,1,1.21,,4.60
2025-02-05,regular,Kovacevic A.,Mpetshi Perricard G.,,,2.34,,1.62
2025-02-05,regular,Sonego L.,Rune H.,0,2,3.20,,1.37
2025-02-04,regular,Alcaraz C.,Van De Zandschulp B.,2,1,1.07,,9.28
2025-02-04,regular,Martinez P.,Bautista-Agut R.,2,0,2.27,,1.66
2025-02-04,regular,Rublev A.,Zhang Z.,2,0,1.24,,4.16
2025-02-04,regular,Bublik A.,Mensik J.,0,2,2.90,,1.43
2025-02-04,regular,Goffin D.,De Minaur A.,0,2,8.87,,1.08
2025-02-04,regular,Lehecka J.,Popyrin A.,2,0,1.42,,2.96
2025-02-04,regular,Bellucci M.,Rottgering M.,2,0,1.07,,9.64
2025-02-03,regular,Wawrinka S.,Medvedev D.,1,2,5.35,,1.17
2025-02-03,regular,Tsitsipas S.,Mayot H.,2,0,1.33,,3.40
2025-02-03,regular,Cobolli F.,Hurkacz H.,0,2,3.53,,1.32
2025-02-02,regular,Bellucci M.,Brouwer G.,2,0,1.35,,3.19
2025-02-02,regular,Vavassori A.,Blancaneaux G.,2,0,1.52,,2.50
2025-02-02,regular,Altmaier D.,Lestienne C.,0,2,1.60,,2.34
2025-02-02,regular,Kukushkin M.,Mayot H.,0,2,2.44,,1.57
2025-02-01,regular,Blancaneaux G.,Evans D.,2,0,3.32,,1.34
2025-02-01,regular,Visker N.,Vavassori A.,0,2,3.35,,1.30
2025-02-01,regular,Halys Q.,Vavassori A.,,,,,
2025-02-01,regular,Bellucci M.,Boogaard T.,2,0,1.06,,8.93
2025-02-01,regular,Houkes M.,Brouwer G.,0,2,6.58,,1.11
2025-02-01,regular,Nijboer R.,Lestienne C.,0,2,3.97,,1.25
2025-02-01,regular,Altmaier D.,Sanchez Jover C.,2,0,1.10,,7.00
2025-02-01,regular,Kukushkin M.,Sels J.,2,0,1.33,,3.26
2025-02-01,regular,Vrbensky M.,Mayot H.,0,2,6.10,,1.11
2025-02-04,regular,Sonego L.,Rune H.,0,2,3.20,,1.37
2025-02-03,regular,Bellucci M.,Rottgering M.,2,0,1.07,,9.64
