date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-04-20,regular,Zverev A.,Shelton B.,2,0,1.21,,4.61
2025-04-19,regular,Zverev A.,Marozsan F.,2,0,1.22,,4.49
2025-04-19,regular,Cerundolo F.,Shelton B.,1,2,1.36,,3.26
2025-04-18,regular,Marozsan F.,Bergs Z.,2,0,1.70,,2.19
2025-04-18,regular,Zverev A.,Griekspoor T.,2,1,1.28,,3.75
2025-04-18,regular,Darderi L.,Shelton B.,0,2,1.69,,2.21
2025-04-18,regular,Cerundolo F.,Goffin D.,2,0,1.18,,5.06
2025-04-17,regular,Humbert U.,Marozsan F.,0,2,1.93,,1.90
2025-04-17,regular,Bergs Z.,Dedura D.,2,0,1.14,,5.94
2025-04-17,regular,Cerundolo F.,Shevchenko A.,2,0,1.10,,7.25
2025-04-17,regular,Goffin D.,Navone M.,2,1,2.96,,1.41
2025-04-16,regular,Griekspoor T.,Hanfmann Y.,2,0,1.38,,3.14
2025-04-16,regular,Zverev A.,Altmaier D.,2,0,1.15,,5.75
2025-04-16,regular,Van De Zandschulp B.,Shelton B.,0,2,2.05,,1.80
2025-04-16,regular,Darderi L.,Kecmanovic M.,2,1,1.77,,2.09
2025-04-15,regular,Bergs Z.,Bublik A.,2,1,1.57,,2.46
2025-04-15,regular,Navone M.,Auger-Aliassime F.,2,1,2.19,,1.70
2025-04-15,regular,Dedura D.,Shapovalov D.,,,7.45,,1.10
2025-04-15,regular,Humbert U.,Jarry N.,2,1,1.80,,2.02
2025-04-15,regular,Cerundolo F.,Struff J-L.,2,0,1.28,,3.78
2025-04-15,regular,Cobolli F.,Shevchenko A.,1,2,1.29,,3.68
2025-04-15,regular,Monfils G.,Shapovalov D.,,,,,
2025-04-15,regular,Engel J.,Marozsan F.,0,2,5.59,,1.15
2025-04-15,regular,Bautista-Agut R.,Van De Zandschulp B.,1,2,2.18,,1.70
2025-04-15,regular,Hanfmann Y.,Mensik J.,2,1,3.29,,1.34
2025-04-15,regular,Lehecka J.,Darderi L.,,,1.63,,2.31
2025-04-14,regular,Tseng C. H.,Altmaier D.,0,2,2.72,,1.47
2025-04-14,regular,Zverev A.,Muller A.,2,0,1.17,,5.14
2025-04-14,regular,Gojo B.,Shelton B.,1,2,2.64,,1.48
2025-04-14,regular,Harris B.,Goffin D.,1,2,3.41,,1.32
2025-04-14,regular,Kecmanovic M.,Giron M.,2,1,1.43,,2.86
2025-04-14,regular,Griekspoor T.,Tien L.,2,0,1.36,,3.17
2025-04-13,regular,Tseng C. H.,Harris B.,2,1,1.45,,2.70
2025-04-13,regular,Bublik A.,Dedura D.,2,0,1.35,,3.14
2025-04-13,regular,Gojo B.,Shevchenko A.,2,0,1.89,,1.86
2025-04-13,regular,Tien L.,Van De Zandschulp B.,2,0,2.62,,1.48
2025-04-12,regular,Bublik A.,Ritschard A.,2,0,1.67,,2.19
2025-04-12,regular,Dedura D.,McDonald M.,2,0,4.51,,1.20
2025-04-12,regular,Harris B.,Vukic A.,2,1,2.34,,1.60
2025-04-12,regular,Tien L.,Squire H.,2,1,1.50,,2.52
2025-04-12,regular,O'Connell C.,Tseng C. H.,0,2,1.54,,2.42
2025-04-12,regular,Rehberg M. H.,Van De Zandschulp B.,0,2,3.75,,1.26
2025-04-12,regular,Shevchenko A.,Hijikata R.,2,1,1.40,,2.84
2025-04-12,regular,Bu Y.,Gojo B.,,,1.51,,2.50
