date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-22,regular,Alcaraz C.,Lehecka J.,2,1,1.21,,4.38
2025-06-21,regular,Alcaraz C.,Bautista-Agut R.,2,0,1.09,,7.25
2025-06-21,regular,Lehecka J.,Draper J.,2,1,2.75,,1.44
2025-06-20,regular,Rune H.,Bautista-Agut R.,1,2,1.32,,3.40
2025-06-20,regular,Alcaraz C.,Rinderknech A.,2,0,1.08,,8.13
2025-06-20,regular,Nakashima B.,Draper J.,1,2,4.45,,1.19
2025-06-20,regular,Lehecka J.,Fearnley J.,2,0,1.48,,2.67
2025-06-19,regular,Opelka R.,Rinderknech A.,0,2,1.73,,2.10
2025-06-19,regular,Alcaraz C.,Munar J.,2,1,1.02,,16.50
2025-06-19,regular,Fearnley J.,Moutet C.,2,1,1.53,,2.48
2025-06-19,regular,Lehecka J.,Diallo G.,2,0,1.53,,2.48
2025-06-18,regular,Rune H.,McDonald M.,2,1,1.36,,3.15
2025-06-18,regular,Evans D.,Nakashima B.,0,2,2.95,,1.40
2025-06-18,regular,Popyrin A.,Draper J.,1,2,5.38,,1.15
2025-06-18,regular,Bautista-Agut R.,Mensik J.,2,1,2.68,,1.46
2025-06-17,regular,Diallo G.,Harris B.,2,1,1.41,,2.93
2025-06-17,regular,Moutet C.,Fritz T.,2,1,5.75,,1.13
2025-06-17,regular,Thompson J.,Munar J.,,,1.32,,3.40
2025-06-17,regular,Alcaraz C.,Walton A.,2,0,1.02,,15.50
2025-06-17,regular,Alcaraz C.,Davidovich Fokina A.,,,,,
2025-06-17,regular,Opelka R.,Ugo Carabelli C.,2,0,1.17,,5.05
2025-06-17,regular,Rinderknech A.,Shelton B.,2,0,4.42,,1.21
2025-06-17,regular,Brooksby J.,Draper J.,0,2,8.25,,1.07
2025-06-17,regular,De Minaur A.,Lehecka J.,0,2,1.38,,3.05
2025-06-17,regular,Nakashima B.,Mpetshi Perricard G.,2,1,1.53,,2.51
2025-06-17,regular,Popyrin A.,Vukic A.,2,1,1.57,,2.37
2025-06-16,regular,McDonald M.,Monfils G.,2,0,2.00,,1.79
2025-06-16,regular,Fearnley J.,Bolt A.,2,0,1.40,,2.95
2025-06-16,regular,Norrie C.,Mensik J.,1,2,2.18,,1.67
2025-06-16,regular,Rune H.,O'Connell C.,2,0,1.19,,4.55
2025-06-16,regular,Rune H.,Arnaldi M.,,,1.28,,3.75
2025-06-16,regular,Tiafoe F.,Evans D.,0,2,1.27,,3.78
2025-06-16,regular,Bautista-Agut R.,Borges N.,2,1,1.69,,2.15
2025-06-16,regular,Dimitrov G.,Monfils G.,,,,,
2025-06-15,regular,Bolt A.,O'Connell C.,2,1,1.75,,2.00
2025-06-15,regular,Walton A.,Vukic A.,0,2,1.98,,1.78
2025-06-15,regular,Searle H.,McDonald M.,0,2,2.85,,1.40
2025-06-15,regular,Moutet C.,Rinderknech A.,2,1,1.91,,1.83
2025-06-14,regular,Medjedovic H.,Walton A.,0,2,1.45,,2.60
2025-06-14,regular,Bolt A.,Clarke J.,2,0,1.50,,2.45
2025-06-14,regular,Hijikata R.,Clarke J.,,,1.24,,3.75
2025-06-14,regular,Duckworth J.,O'Connell C.,0,2,1.62,,2.20
2025-06-14,regular,Cerundolo J. M.,Vukic A.,0,2,4.60,,1.17
2025-06-14,regular,Bu Y.,Searle H.,0,2,1.53,,2.40
2025-06-14,regular,Bellucci M.,Moutet C.,1,2,2.20,,1.62
2025-06-14,regular,McDonald M.,Kovacevic A.,2,0,1.57,,2.30
2025-06-14,regular,Monday J.,Rinderknech A.,0,2,2.40,,1.53
