date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-22,regular,Kessler M.,Yastremska D.,2,0,1.89,,1.92
2025-06-21,regular,Kessler M.,Sramkova R.,2,0,1.64,,2.26
2025-06-21,regular,Yastremska D.,Linette M.,2,0,1.61,,2.33
2025-06-20,regular,Sramkova R.,Noskova L.,2,1,2.94,,1.40
2025-06-20,regular,Kessler M.,Boulter K.,2,1,1.99,,1.82
2025-06-20,regular,Linette M.,Tauson C.,2,0,2.53,,1.53
2025-06-20,regular,Fernandez L.,Yastremska D.,0,2,1.67,,2.20
2025-06-19,regular,Blinkova A.,Tauson C.,0,2,2.50,,1.53
2025-06-19,regular,Kartal S.,Boulter K.,1,2,2.31,,1.60
2025-06-19,regular,Linette M.,Xu M.,2,0,1.26,,3.84
2025-06-19,regular,Kessler M.,Zhu L.,2,0,1.32,,3.40
2025-06-18,regular,Fernandez L.,Bucsa C.,2,0,1.44,,2.77
2025-06-18,regular,Jones F.,Noskova L.,0,2,3.19,,1.35
2025-06-18,regular,Putintseva Y.,Sramkova R.,1,2,1.54,,2.52
2025-06-18,regular,Ruzic A.,Yastremska D.,1,2,2.86,,1.42
2025-06-17,regular,Haddad Maia B.,Kessler M.,1,2,1.76,,2.07
2025-06-17,regular,Starodubtseva Y.,Bucsa C.,0,2,1.91,,1.89
2025-06-17,regular,Sun L.,Boulter K.,0,2,3.38,,1.32
2025-06-17,regular,Xu M.,Volynets K.,2,0,3.21,,1.35
2025-06-17,regular,Siegemund L.,Sramkova R.,1,2,2.26,,1.63
2025-06-17,regular,Kartal S.,Jeanjean L.,2,0,1.36,,3.17
2025-06-17,regular,Jones F.,Dart H.,2,0,2.00,,1.81
2025-06-17,regular,Linette M.,Eala A.,2,0,1.80,,2.01
2025-06-17,regular,Kvitova P.,Maria T.,,,2.08,,1.75
2025-06-17,regular,Starodubtseva Y.,Maria T.,,,,,
2025-06-16,regular,Zhu L.,Sasnovich A.,2,0,3.48,,1.31
2025-06-16,regular,Blinkova A.,Rakhimova K.,2,0,1.45,,2.74
2025-06-16,regular,Ruzic A.,Bronzetti L.,2,0,2.13,,1.71
2025-06-16,regular,Todoni A. A.,Noskova L.,1,2,2.53,,1.51
2025-06-16,regular,Birrell K.,Tauson C.,0,2,2.26,,1.65
2025-06-16,regular,Putintseva Y.,Klugman H.,2,0,1.11,,6.48
2025-06-16,regular,Yastremska D.,Danilovic O.,2,0,1.71,,2.12
2025-06-16,regular,Fernandez L.,Lamens S.,2,1,1.34,,3.23
2025-06-16,regular,Blinkova A.,Danilovic O.,,,,,
2025-06-16,regular,Yastremska D.,Mertens E.,,,2.61,,1.52
2025-06-15,regular,Starodubtseva Y.,Rakhimova K.,1,2,1.53,,2.44
2025-06-15,regular,Siegemund L.,Shibahara E.,2,1,1.64,,2.23
2025-06-15,regular,Sasnovich A.,Bucsa C.,2,0,1.78,,2.00
2025-06-15,regular,Eala A.,Todoni A. A.,2,1,2.26,,1.61
2025-06-15,regular,Starodubtseva Y.,Parry D.,2,0,1.05,,7.75
2025-06-15,regular,Stojsavljevic M.,Jeanjean L.,0,2,3.18,,1.34
2025-06-15,regular,Baptiste H.,Siegemund L.,0,2,1.32,,3.13
2025-06-15,regular,Cornet A.,Shibahara E.,1,2,3.12,,1.35
2025-06-15,regular,Gadecki O.,Ruzic A.,1,2,2.23,,1.64
2025-06-15,regular,Cornet A.,Yuan Y.,,,,,
2025-06-14,regular,Banks A.,Rakhimova K.,1,2,2.41,,1.55
2025-06-14,regular,Zakharova A.,Stojsavljevic M.,0,2,,,
2025-06-14,regular,Lamens S.,Stojsavljevic M.,,,1.34,,3.18
2025-06-14,regular,Eala A.,Gracheva V.,2,1,1.80,,1.98
2025-06-14,regular,Watson H.,Jeanjean L.,0,2,1.28,,3.66
2025-06-14,regular,Joint M.,Sasnovich A.,1,2,1.44,,2.65
2025-06-14,regular,Bucsa C.,Arango E.,2,0,1.44,,2.70
2025-06-14,regular,Burrage J.,Todoni A. A.,0,2,2.32,,1.60
2025-06-14,regular,Ruzic A.,Pera B.,,,2.65,,1.46
2025-06-14,regular,Cristian J.,Gadecki O.,1,2,1.62,,2.26
