date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-01-05,regular,Fritz T.,Hurkacz H.,2,1,1.36,,3.14
2025-01-04,regular,Fritz T.,Machac T.,,,1.42,,2.85
2025-01-04,regular,Shevchenko A.,Hurkacz H.,0,2,3.68,,1.27
2025-01-03,regular,Cobolli F.,Machac T.,0,2,2.43,,1.55
2025-01-02,regular,Hurkacz H.,Harris B.,2,0,1.11,,6.53
2025-01-01,regular,Fritz T.,Zhang Z.,2,0,1.13,,5.78
2025-01-01,regular,Harris B.,De Minaur A.,0,2,9.57,,1.06
2025-01-01,regular,Shevchenko A.,Zverev A.,,,8.91,,1.06
2025-01-01,regular,Hurkacz H.,Machac T.,1,2,2.07,,1.75
2024-12-31,regular,Fritz T.,Coric B.,2,0,1.20,,4.56
2024-12-31,regular,Cobolli F.,Humbert U.,2,1,3.29,,1.33
2024-12-30,regular,Zhang Z.,Zverev A.,1,2,6.52,,1.11
2024-12-30,regular,Hurkacz H.,Ruud C.,0,2,2.19,,1.67
2024-12-30,regular,Tsitsipas S.,Shevchenko A.,0,2,1.18,,4.92
2024-12-30,regular,Harris B.,Etcheverry T. M.,1,2,3.47,,1.31
2024-12-29,regular,Fritz T.,Auger-Aliassime F.,1,2,1.30,,3.57
2024-12-29,regular,Cobolli F.,Stricker D.,2,0,1.46,,2.71
2024-12-29,regular,Zverev A.,Monteiro T.,2,0,1.04,,10.26
2024-12-29,regular,Machac T.,Ruud C.,1,2,2.26,,1.65
2024-12-28,regular,Tsitsipas S.,Carreno-Busta P.,2,1,1.39,,2.99
2024-12-28,regular,De Minaur A.,Etcheverry T. M.,2,0,1.21,,4.43
2024-12-28,regular,Auger-Aliassime F.,Coric B.,1,2,1.35,,3.30
2024-12-28,regular,Humbert U.,Stricker D.,2,0,1.23,,4.18
2024-12-27,regular,Zhang Z.,Monteiro T.,2,0,1.44,,2.84
2024-12-27,regular,Shevchenko A.,Carreno-Busta P.,0,2,2.14,,1.71
