date,match_type,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds
2025-06-15,regular,Ruse G.,Mertens E.,0,2,2.75,,1.46
2025-06-14,regular,Ruse G.,Cocciaretto E.,2,1,1.52,,2.55
2025-06-14,regular,Mertens E.,Alexandrova E.,2,1,2.21,,1.68
2025-06-13,regular,Ruse G.,Andreescu B.,2,0,2.40,,1.58
2025-06-13,regular,Cocciaretto E.,Lamens S.,2,0,1.61,,2.31
2025-06-13,regular,Yuan Y.,Mertens E.,0,2,4.61,,1.20
2025-06-13,regular,Kudermetova V.,Alexandrova E.,1,2,2.62,,1.49
2025-06-12,regular,Birrell K.,Yuan Y.,0,2,1.61,,2.32
2025-06-12,regular,Andreescu B.,Sun L.,2,0,1.51,,2.57
2025-06-12,regular,Sakkari M.,Mertens E.,0,2,2.42,,1.56
2025-06-12,regular,Branstine C.,Ruse G.,0,2,2.90,,1.40
2025-06-12,regular,Lamens S.,Li A.,2,0,2.59,,1.49
2025-06-11,regular,Kudermetova V.,Minnen G.,2,0,1.61,,2.33
2025-06-11,regular,Blinkova A.,Alexandrova E.,0,2,3.60,,1.29
2025-06-11,regular,Pera B.,Cocciaretto E.,0,2,1.58,,2.38
2025-06-11,regular,Samsonova L.,Branstine C.,1,2,1.28,,3.56
2025-06-11,regular,Koevermans A.,Sakkari M.,0,2,8.54,,1.07
2025-06-11,regular,Van den Broek I. L.,Ruse G.,0,2,10.41,,1.05
2025-06-10,regular,Li A.,Potapova A.,2,0,3.15,,1.36
2025-06-10,regular,Collins D.,Minnen G.,1,2,1.50,,2.55
2025-06-10,regular,Bolkvadze M.,Alexandrova E.,0,2,7.48,,1.09
2025-06-10,regular,Garland J.,Andreescu B.,0,2,2.62,,1.48
2025-06-10,regular,Linette M.,Pera B.,1,2,1.55,,2.45
2025-06-10,regular,Wang Xin.,Birrell K.,1,2,1.78,,2.02
2025-06-10,regular,Wickmayer Y.,Lamens S.,1,2,2.04,,1.78
2025-06-09,regular,Siniakova K.,Blinkova A.,0,2,1.56,,2.44
2025-06-09,regular,Sevastova A.,Osorio C.,,,2.00,,1.80
2025-06-09,regular,Sevastova A.,Yuan Y.,0,2,1.66,,2.21
2025-06-09,regular,Vrancken Peeters A.,Sun L.,0,2,6.97,,1.10
2025-06-09,regular,Galfi D.,Bolkvadze M.,0,2,1.33,,3.16
2025-06-09,regular,Tomova V.,Mertens E.,0,2,4.96,,1.17
2025-06-09,regular,Seidel E.,Wickmayer Y.,0,2,1.67,,2.17
2025-06-09,regular,Hartono A.,Cocciaretto E.,0,2,4.64,,1.19
2025-06-09,regular,Kudermetova V.,Kudermetova P.,2,0,1.22,,4.27
2025-06-08,regular,Yuan Y.,Branstine C.,0,2,1.56,,2.37
2025-06-08,regular,Van den Broek I. L.,Tran L.,2,1,1.79,,1.98
2025-06-08,regular,Ruse G.,Kawa K.,2,0,1.15,,4.91
2025-06-08,regular,Sasnovich A.,Garland J.,0,2,1.77,,2.03
2025-06-08,regular,Galfi D.,Jamrichova R.,2,1,1.31,,3.36
2025-06-08,regular,Ebeling Koning L.,Bolkvadze M.,0,2,7.24,,1.07
2025-06-08,regular,Tran L.,Stojanovic N.,2,0,6.59,,1.09
2025-06-08,regular,Kolb N.,Van den Broek I. L.,0,2,3.29,,1.32
2025-06-08,regular,Wickmayer Y.,Failla J.,2,0,1.23,,4.03
2025-06-08,regular,Seidel E.,Van Emst S.,2,1,1.10,,6.29
2025-06-07,regular,Ruse G.,Buzarnescu M.,2,0,1.08,,7.46
2025-06-07,regular,Yuan Y.,De Zeeuw J.,2,0,1.02,,10.73
2025-06-07,regular,Shapatava S.,Kawa K.,0,2,4.32,,1.21
2025-06-07,regular,Minnen G.,Van den Broek I. L.,,,1.04,,10.32
2025-06-07,regular,Branstine C.,Niemeier J.,2,0,3.28,,1.31
2025-06-07,regular,Yashina E.,Garland J.,0,2,11.00,,1.01
2025-06-07,regular,Sasnovich A.,Mateas M.,2,1,1.06,,8.63
